trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,block_trade_leg_count,block_trade_id,combo_id,block_rfq_id,combo_trade_id,unix_sec
182,ETH-252265212,1748655575187,0,0.014,0.014886,73.24,ETH-25JUL25-1800-P,2496.34,sell,18.0,18.0,,,,,,1748655575.187
183,ETH-252265213,1748655575193,1,0.014,0.014886,73.24,ETH-25JUL25-1800-P,2496.34,sell,3.0,3.0,,,,,,1748655575.193
184,ETH-252495229,1748849607055,1,0.014,0.013668,75.33,ETH-25JUL25-1800-P,2506.43,buy,1.0,1.0,,,,,,1748849607.055
185,ETH-252500892,1748853337938,2,0.0135,0.013569,74.8,ETH-25JUL25-1800-P,2510.57,sell,21.0,21.0,,,,,,1748853337.938
186,ETH-252500893,1748853337940,3,0.0135,0.013569,74.8,ETH-25JUL25-1800-P,2510.57,buy,79.0,79.0,,,,,,1748853337.94
187,ETH-252502263,1748854316394,0,0.014,0.014034,74.54,ETH-25JUL25-1800-P,2494.83,buy,50.0,50.0,,,,,,1748854316.394
188,ETH-252617718,1748914131552,2,0.01,0.010182,76.56,ETH-25JUL25-1800-P,2629.73,sell,30.0,30.0,,,,,,1748914131.552
189,ETH-252617719,1748914131554,3,0.01,0.010182,76.56,ETH-25JUL25-1800-P,2629.73,buy,70.0,70.0,,,,,,1748914131.554
190,ETH-252636466,1748936078908,0,0.011,0.01046,77.94,ETH-25JUL25-1800-P,2616.95,buy,4.0,4.0,,,,,,1748936078.908
191,ETH-252653259,1748953426151,2,0.01,0.010272,75.33,ETH-25JUL25-1800-P,2604.18,sell,5.0,5.0,,,,,,1748953426.151
192,ETH-252719801,1749003761819,2,0.0095,0.009784,75.55,ETH-25JUL25-1800-P,2618.97,sell,1.0,1.0,,,,,,1749003761.819
193,ETH-252724785,1749009465316,3,0.0095,0.009493,76.22,ETH-25JUL25-1800-P,2629.43,buy,50.0,50.0,,,,,,1749009465.316
194,ETH-252724975,1749009757478,3,0.0095,0.009475,76.2,ETH-25JUL25-1800-P,2628.99,buy,50.0,50.0,,,,,,1749009757.478
195,ETH-252746676,1749037565679,2,0.0085,0.009075,74.45,ETH-25JUL25-1800-P,2630.56,sell,3.0,3.0,,,,,,1749037565.679
196,ETH-252777114,1749051669482,3,0.0085,0.008167,76.73,ETH-25JUL25-1800-P,2669.27,sell,50.0,50.0,,,,,,1749051669.482
197,ETH-252835115,1749112468033,3,0.0085,0.00896,73.86,ETH-25JUL25-1800-P,2609.55,sell,5.0,5.0,,,,,,1749112468.033
198,ETH-252991381,1749158966151,0,0.0155,0.015075,73.95,ETH-25JUL25-1800-P,2421.03,buy,61.0,61.0,,,,,,1749158966.151
199,ETH-253044308,1749184187734,2,0.014,0.014106,74.05,ETH-25JUL25-1800-P,2452.17,buy,50.0,50.0,,,,,,1749184187.734
200,ETH-253044891,1749185114589,3,0.014,0.013995,74.22,ETH-25JUL25-1800-P,2454.51,buy,50.0,50.0,,,,,,1749185114.589
201,ETH-253058878,1749194681066,2,0.0136,0.0134,74.34,ETH-25JUL25-1800-P,2463.75,buy,500.0,500.0,4.0,BLOCK-203618,ETH-ICOND-25JUL25-1800_2300_3000_4000,,,1749194681.066
202,ETH-253072259,1749200869237,2,0.0125,0.013021,72.59,ETH-25JUL25-1800-P,2463.62,sell,20.0,20.0,,,,,,1749200869.237
203,ETH-253074888,1749202052461,3,0.0125,0.012482,73.55,ETH-25JUL25-1800-P,2476.52,buy,11.0,11.0,,,,,,1749202052.461
204,ETH-253136344,1749261588591,2,0.012,0.012074,72.86,ETH-25JUL25-1800-P,2473.24,buy,1.0,1.0,,,,,,1749261588.591
205,ETH-253142520,1749275406093,2,0.0115,0.011437,73.74,ETH-25JUL25-1800-P,2496.53,buy,1.0,1.0,,,,,,1749275406.093
206,ETH-253158627,1749300085395,2,0.011,0.011033,73.63,ETH-25JUL25-1800-P,2506.03,sell,1.0,1.0,,,,,,1749300085.395
207,ETH-253158628,1749300085395,3,0.011,0.011033,73.63,ETH-25JUL25-1800-P,2506.03,sell,3.0,3.0,,,,,,1749300085.395
208,ETH-253158631,1749300086099,3,0.011,0.011002,73.68,ETH-25JUL25-1800-P,2506.63,sell,1.0,1.0,,,,,,1749300086.099
209,ETH-253162286,1749303973314,3,0.011,0.011001,74.06,ETH-25JUL25-1800-P,2511.54,sell,2.0,2.0,,,,,,1749303973.314
210,ETH-253162288,1749303976267,3,0.011,0.010965,74.15,ETH-25JUL25-1800-P,2512.81,sell,1.0,1.0,,,,,,1749303976.267
211,ETH-253162308,1749303977617,3,0.011,0.010971,74.15,ETH-25JUL25-1800-P,2512.86,sell,5.0,5.0,,,,,,1749303977.617
212,ETH-253162309,1749303978030,3,0.011,0.010975,74.16,ETH-25JUL25-1800-P,2512.98,sell,1.0,1.0,,,,,,1749303978.03
213,ETH-253162311,1749303978061,3,0.011,0.010975,74.16,ETH-25JUL25-1800-P,2512.98,sell,1.0,1.0,,,,,,1749303978.061
214,ETH-253162312,1749303978263,3,0.011,0.010975,74.16,ETH-25JUL25-1800-P,2512.98,sell,7.0,7.0,,,,,,1749303978.263
215,ETH-253162313,1749303978530,3,0.011,0.010975,74.16,ETH-25JUL25-1800-P,2512.98,sell,1.0,1.0,,,,,,1749303978.53
216,ETH-253162314,1749303979070,3,0.011,0.010976,74.19,ETH-25JUL25-1800-P,2513.32,sell,6.0,6.0,,,,,,1749303979.07
217,ETH-253162334,1749303979253,3,0.011,0.010976,74.19,ETH-25JUL25-1800-P,2513.32,sell,6.0,6.0,,,,,,1749303979.253
218,ETH-253162338,1749303979409,3,0.011,0.010976,74.19,ETH-25JUL25-1800-P,2513.32,sell,10.0,10.0,,,,,,1749303979.409
219,ETH-253162340,1749303980726,3,0.011,0.010969,74.24,ETH-25JUL25-1800-P,2514.05,sell,6.0,6.0,,,,,,1749303980.726
220,ETH-253164459,1749305261569,2,0.0105,0.011034,73.16,ETH-25JUL25-1800-P,2511.33,sell,2.0,2.0,,,,,,1749305261.569
221,ETH-253165101,1749305928784,0,0.0115,0.011206,74.92,ETH-25JUL25-1800-P,2509.59,buy,50.0,50.0,,,,,,1749305928.784
222,ETH-253190455,1749348518745,2,0.0105,0.011169,73.73,ETH-25JUL25-1800-P,2514.3,sell,1.0,1.0,,,,,,1749348518.745
223,ETH-253216912,1749405121964,2,0.01,0.010573,74.25,ETH-25JUL25-1800-P,2528.57,sell,15.0,15.0,,,,,,1749405121.964
224,ETH-253216913,1749405121964,3,0.01,0.010573,74.25,ETH-25JUL25-1800-P,2528.57,sell,66.0,66.0,,,,,,1749405121.964
225,ETH-253216914,1749405121964,3,0.01,0.010573,74.25,ETH-25JUL25-1800-P,2528.57,sell,19.0,19.0,,,,,,1749405121.964
226,ETH-253247938,1749447706080,0,0.0115,0.011574,74.42,ETH-25JUL25-1800-P,2485.51,sell,50.0,50.0,,,,,,1749447706.08
227,ETH-253255169,1749459292398,2,0.011,0.011101,74.46,ETH-25JUL25-1800-P,2497.82,sell,50.0,50.0,,,,,,1749459292.398
228,ETH-253461964,1749563077799,2,0.008,0.00799,83.84,ETH-25JUL25-1800-P,2723.8,buy,1.0,1.0,,,,,,1749563077.799
229,ETH-253461967,1749563077996,3,0.008,0.00799,83.84,ETH-25JUL25-1800-P,2723.8,buy,1.0,1.0,,,,,,1749563077.996
230,ETH-253474504,1749567466236,2,0.0075,0.007746,83.38,ETH-25JUL25-1800-P,2737.35,sell,1.0,1.0,,,,,,1749567466.236
231,ETH-253475896,1749568014403,3,0.0075,0.007593,83.88,ETH-25JUL25-1800-P,2745.04,sell,50.0,50.0,,,,,,1749568014.403
232,ETH-253596450,1749627630481,2,0.0065,0.006645,84.97,ETH-25JUL25-1800-P,2800.47,sell,1.0,1.0,,,,,,1749627630.481
234,ETH-253618484,1749641686450,3,0.0065,0.0068,83.24,ETH-25JUL25-1800-P,2769.68,sell,5.0,5.0,,,,,,1749641686.45
233,ETH-253618483,1749641686450,3,0.0065,0.0068,83.24,ETH-25JUL25-1800-P,2769.68,sell,45.0,45.0,,,,,,1749641686.45
235,ETH-253642944,1749647363734,3,0.0065,0.006375,85.88,ETH-25JUL25-1800-P,2813.7,sell,5.0,5.0,,,,,,1749647363.734
236,ETH-253722080,1749667886503,2,0.006,0.006072,85.58,ETH-25JUL25-1800-P,2831.76,sell,25.0,25.0,,,,,,1749667886.503
237,ETH-253767533,1749690290835,0,0.0065,0.006545,83.58,ETH-25JUL25-1800-P,2766.52,buy,1.0,1.0,,,,,,1749690290.835
238,ETH-253767534,1749690290835,1,0.0065,0.006545,83.58,ETH-25JUL25-1800-P,2766.52,buy,1.0,1.0,,,,,,1749690290.835
239,ETH-253781982,1749705725726,0,0.007,0.0064,84.98,ETH-25JUL25-1800-P,2762.95,buy,100.0,100.0,,,,,,1749705725.726
240,ETH-253807083,1749725853209,2,0.0068,0.006517,83.27,ETH-25JUL25-1800-P,2741.43,buy,500.0,500.0,2.0,BLOCK-204822,ETH-PS-25JUL25-2300_1800,,,1749725853.209
241,ETH-253813159,1749728030616,2,0.0065,0.006746,81.71,ETH-25JUL25-1800-P,2728.02,sell,3.0,3.0,,,,,,1749728030.616
242,ETH-253877930,1749758591025,0,0.007,0.007042,81.7,ETH-25JUL25-1800-P,2700.41,sell,22.0,22.0,,,,,,1749758591.025
243,ETH-253907745,1749762366080,0,0.008,0.007863,81.19,ETH-25JUL25-1800-P,2650.44,sell,1.0,1.0,,,,,,1749762366.08
244,ETH-253992724,1749775959058,0,0.0115,0.011608,80.09,ETH-25JUL25-1800-P,2519.53,buy,3.0,3.0,,,,,,1749775959.058
245,ETH-253995708,1749776240936,2,0.011,0.011233,80.05,ETH-25JUL25-1800-P,2532.38,sell,23.0,23.0,,,,,,1749776240.936
246,ETH-253995709,1749776240939,3,0.011,0.011233,80.05,ETH-25JUL25-1800-P,2532.38,buy,2.0,2.0,,,,,,1749776240.939
247,ETH-254055917,1749782135941,0,0.013,0.013246,80.81,ETH-25JUL25-1800-P,2490.18,sell,26.0,26.0,,,,,,1749782135.941
248,ETH-254055918,1749782135943,1,0.013,0.013246,80.81,ETH-25JUL25-1800-P,2490.18,buy,74.0,74.0,,,,,,1749782135.943
249,ETH-254071100,1749783707858,0,0.0135,0.013178,81.23,ETH-25JUL25-1800-P,2483.47,buy,2.0,2.0,,,,,,1749783707.858
250,ETH-254083692,1749787169521,2,0.012,0.012086,81.13,ETH-25JUL25-1800-P,2518.75,buy,50.0,50.0,,,,,,1749787169.521
251,ETH-254084915,1749787680276,0,0.0125,0.012497,80.92,ETH-25JUL25-1800-P,2503.3,buy,50.0,50.0,,,,,,1749787680.276
252,ETH-254105870,1749799805717,2,0.012,0.011903,82.52,ETH-25JUL25-1800-P,2535.41,sell,1.0,1.0,,,,,,1749799805.717
253,ETH-254133600,1749809103159,3,0.012,0.012059,81.03,ETH-25JUL25-1800-P,2514.51,buy,6.0,6.0,,,,,,1749809103.159
254,ETH-254148238,1749817932998,2,0.011,0.010795,82.51,ETH-25JUL25-1800-P,2560.73,sell,1.0,1.0,,,,,,1749817932.998
255,ETH-254198047,1749838602659,0,0.012,0.012063,82.13,ETH-25JUL25-1800-P,2524.84,buy,1.0,1.0,,,,,,1749838602.659
256,ETH-254255469,1749894499183,2,0.0115,0.011601,82.0,ETH-25JUL25-1800-P,2527.91,buy,1.0,1.0,,,,,,1749894499.183
257,ETH-254279533,1749920072030,0,0.012,0.012069,81.31,ETH-25JUL25-1800-P,2500.05,sell,50.0,50.0,,,,,,1749920072.03
258,ETH-254289380,1749929293273,2,0.011,0.01146,80.6,ETH-25JUL25-1800-P,2515.84,sell,8.0,8.0,,,,,,1749929293.273
259,ETH-254295927,1749937695533,3,0.011,0.011109,81.65,ETH-25JUL25-1800-P,2529.01,buy,2.0,2.0,,,,,,1749937695.533
260,ETH-254337649,1750001138636,0,0.0118,0.011673,85.67,ETH-25JUL25-1800-P,2548.73,buy,125.0,125.0,2.0,BLOCK-205428,ETH-PS-25JUL25-2400_1800,6328.0,,1750001138.636
261,ETH-254339680,1750003028789,2,0.0115,0.011706,84.44,ETH-25JUL25-1800-P,2541.82,sell,5.0,5.0,,,,,,1750003028.789
262,ETH-254343026,1750006142048,3,0.0115,0.011006,85.02,ETH-25JUL25-1800-P,2549.02,buy,200.0,200.0,,,,,,1750006142.048
263,ETH-254344991,1750010783285,3,0.0115,0.011089,85.16,ETH-25JUL25-1800-P,2550.11,buy,18.0,18.0,,,,,,1750010783.285
264,ETH-254344992,1750010784765,3,0.0115,0.011089,85.16,ETH-25JUL25-1800-P,2550.11,buy,18.0,18.0,,,,,,1750010784.765
265,ETH-254350344,1750018772751,0,0.012,0.011984,83.68,ETH-25JUL25-1800-P,2516.31,buy,50.0,50.0,,,,,,1750018772.751
266,ETH-254379325,1750034019688,0,0.0125,0.01202,86.75,ETH-25JUL25-1800-P,2542.98,buy,125.0,125.0,3.0,BLOCK-205460,ETH-RR-25JUL25-1800_2800,6353.0,,1750034019.688
267,ETH-254404111,1750051908787,2,0.01,0.010015,86.01,ETH-25JUL25-1800-P,2599.76,sell,50.0,50.0,,,,,,1750051908.787
269,ETH-254413834,1750057168259,3,0.0095,0.009919,85.53,ETH-25JUL25-1800-P,2609.31,sell,269.0,269.0,,,,,,1750057168.259
268,ETH-254413833,1750057168259,2,0.0095,0.009919,85.53,ETH-25JUL25-1800-P,2609.31,sell,31.0,31.0,,,,,,1750057168.259
270,ETH-254427756,1750068074041,2,0.009,0.009232,85.41,ETH-25JUL25-1800-P,2622.06,sell,21.0,21.0,,,,,,1750068074.041
271,ETH-254427996,1750068259922,3,0.009,0.009074,85.69,ETH-25JUL25-1800-P,2626.32,buy,21.0,21.0,,,,,,1750068259.922
272,ETH-254428150,1750068454785,3,0.009,0.009045,85.74,ETH-25JUL25-1800-P,2627.4,buy,1.0,1.0,,,,,,1750068454.785
273,ETH-254428299,1750068673676,3,0.009,0.008997,85.59,ETH-25JUL25-1800-P,2625.22,buy,21.0,21.0,,,,,,1750068673.676
274,ETH-254428412,1750068861985,2,0.0085,0.008922,84.56,ETH-25JUL25-1800-P,2627.77,sell,17.0,17.0,,,,,,1750068861.985
275,ETH-254431941,1750072657466,0,0.0095,0.009389,85.48,ETH-25JUL25-1800-P,2606.36,sell,10.0,10.0,,,,,,1750072657.466
276,ETH-254435466,1750074884832,2,0.0092,0.009073,85.51,ETH-25JUL25-1800-P,2615.89,sell,10.0,10.0,,,ETH-PS-25JUL25-1800_1700,,ETH-254435464,1750074884.832
277,ETH-254435627,1750075079830,3,0.0092,0.009035,85.61,ETH-25JUL25-1800-P,2617.22,sell,50.0,50.0,,,ETH-PS-25JUL25-1800_1700,,ETH-254435626,1750075079.83
278,ETH-254456898,1750086105287,2,0.009,0.008962,86.95,ETH-25JUL25-1800-P,2641.78,sell,21.0,21.0,,,ETH-PS-25JUL25-1800_1700,,ETH-254456897,1750086105.287
279,ETH-254465068,1750092340066,3,0.009,0.009091,86.34,ETH-25JUL25-1800-P,2631.96,buy,3.0,3.0,,,,,,1750092340.066
280,ETH-254491125,1750111466350,2,0.0085,0.007909,87.06,ETH-25JUL25-1800-P,2655.49,buy,1.0,1.0,,,,,,1750111466.35
281,ETH-254580511,1750149604221,0,0.01,0.010056,85.17,ETH-25JUL25-1800-P,2571.46,buy,1.0,1.0,,,,,,1750149604.221
282,ETH-254633796,1750176776982,0,0.011,0.01135,82.17,ETH-25JUL25-1800-P,2497.95,sell,10.0,10.0,,,,,,1750176776.982
283,ETH-254642646,1750178945056,0,0.0115,0.011674,82.07,ETH-25JUL25-1800-P,2483.14,buy,1.0,1.0,,,,,,1750178945.056
284,ETH-254657644,1750183725970,0,0.012,0.0119,82.39,ETH-25JUL25-1800-P,2473.01,sell,10.0,10.0,,,,,,1750183725.97
285,ETH-254660315,1750185896732,2,0.0115,0.011746,81.67,ETH-25JUL25-1800-P,2476.02,sell,1.0,1.0,,,,,,1750185896.732
286,ETH-254710266,1750239213797,2,0.0105,0.010077,84.45,ETH-25JUL25-1800-P,2531.36,buy,5.0,5.0,,,,,,1750239213.797
287,ETH-254785135,1750275209998,0,0.011,0.011292,83.18,ETH-25JUL25-1800-P,2495.15,sell,5.0,5.0,,,,,,1750275209.998
288,ETH-254798941,1750288146261,2,0.01,0.010157,83.85,ETH-25JUL25-1800-P,2530.49,sell,20.0,20.0,,,,,,1750288146.261
289,ETH-254800193,1750290027060,0,0.0105,0.010525,83.92,ETH-25JUL25-1800-P,2516.77,buy,10.0,10.0,,,,,,1750290027.06
290,ETH-254810660,1750297369802,0,0.011,0.010676,85.07,ETH-25JUL25-1800-P,2516.81,buy,8.0,8.0,,,,,,1750297369.802
291,ETH-254833762,1750334575389,2,0.0095,0.009555,83.37,ETH-25JUL25-1800-P,2530.53,buy,5.0,5.0,,,,,,1750334575.389
292,ETH-254853537,1750355186378,0,0.01,0.009501,83.82,ETH-25JUL25-1800-P,2518.4,buy,12.0,12.0,,,,,,1750355186.378
293,ETH-254863723,1750372598915,2,0.009,0.00926,82.46,ETH-25JUL25-1800-P,2527.69,sell,17.0,17.0,,,,,,1750372598.915
294,ETH-254874383,1750392097110,0,0.0099,0.009682,84.06,ETH-25JUL25-1800-P,2517.7,buy,500.0,500.0,4.0,BLOCK-206134,ETH-ICOND-25JUL25-1800_2200_2800_3400,,,1750392097.11
295,ETH-254902851,1750413682180,2,0.0085,0.008743,83.73,ETH-25JUL25-1800-P,2554.37,sell,15.0,15.0,,,,,,1750413682.18
296,ETH-254903009,1750413870834,3,0.0085,0.008768,83.65,ETH-25JUL25-1800-P,2553.16,sell,15.0,15.0,,,,,,1750413870.834
297,ETH-254903410,1750414061980,3,0.0085,0.008876,83.32,ETH-25JUL25-1800-P,2548.93,sell,15.0,15.0,,,,,,1750414061.98
298,ETH-254903577,1750414253346,3,0.0085,0.008854,83.31,ETH-25JUL25-1800-P,2548.7,sell,14.0,14.0,,,,,,1750414253.346
299,ETH-254911575,1750421237256,3,0.0085,0.008518,83.68,ETH-25JUL25-1800-P,2552.97,buy,1.0,1.0,,,,,,1750421237.256
300,ETH-254911582,1750421258238,3,0.0085,0.008518,83.67,ETH-25JUL25-1800-P,2552.86,buy,3.0,3.0,,,,,,1750421258.238
301,ETH-254911593,1750421275606,3,0.0085,0.008555,83.57,ETH-25JUL25-1800-P,2551.5,buy,2.0,2.0,,,,,,1750421275.606
302,ETH-254914893,1750425021263,3,0.0085,0.008469,84.16,ETH-25JUL25-1800-P,2558.82,buy,17.0,17.0,,,,,,1750425021.263
303,ETH-254923704,1750429626271,0,0.009,0.009047,82.06,ETH-25JUL25-1800-P,2514.05,buy,1.0,1.0,,,,,,1750429626.271
304,ETH-254943607,1750440046790,0,0.0105,0.010376,80.98,ETH-25JUL25-1800-P,2455.71,buy,1.0,1.0,,,,,,1750440046.79
305,ETH-254955188,1750441055078,0,0.013,0.013189,79.34,ETH-25JUL25-1800-P,2377.7,buy,1.0,1.0,,,,,,1750441055.078
306,ETH-254993094,1750461299683,1,0.013,0.01256,80.69,ETH-25JUL25-1800-P,2389.42,buy,1.0,1.0,,,,,,1750461299.683
307,ETH-254993577,1750462088928,2,0.0115,0.012092,78.74,ETH-25JUL25-1800-P,2399.86,sell,2.0,2.0,,,,,,1750462088.928
308,ETH-255003726,1750485488720,2,0.0105,0.0109,79.02,ETH-25JUL25-1800-P,2423.68,sell,3.0,3.0,,,,,,1750485488.72
309,ETH-255031595,1750522011655,3,0.0105,0.010842,79.05,ETH-25JUL25-1800-P,2419.51,sell,1.0,1.0,,,,,,1750522011.655
310,ETH-255034731,1750527376592,0,0.011,0.011306,78.97,ETH-25JUL25-1800-P,2405.3,buy,2.0,2.0,,,,,,1750527376.592
311,ETH-255051143,1750541090665,0,0.014,0.013925,79.55,ETH-25JUL25-1800-P,2347.19,buy,1.0,1.0,,,,,,1750541090.665
312,ETH-255087084,1750544473610,0,0.0185,0.018006,82.78,ETH-25JUL25-1800-P,2301.1,buy,300.0,300.0,,,,,,1750544473.61
313,ETH-255093762,1750547866859,2,0.018,0.018152,79.39,ETH-25JUL25-1800-P,2275.08,buy,30.0,30.0,,,,,,1750547866.859
314,ETH-255096893,1750548632269,0,0.019,0.019274,79.29,ETH-25JUL25-1800-P,2259.68,buy,5.0,5.0,,,,,,1750548632.269
315,ETH-255112140,1750550097180,2,0.018,0.018807,79.78,ETH-25JUL25-1800-P,2278.41,sell,50.0,50.0,,,,,,1750550097.18
316,ETH-255112827,1750550141692,2,0.0175,0.018141,79.93,ETH-25JUL25-1800-P,2287.59,sell,36.0,36.0,,,,,,1750550141.692
317,ETH-255112961,1750550164190,3,0.0175,0.018237,79.68,ETH-25JUL25-1800-P,2285.36,sell,2.0,2.0,,,,,,1750550164.19
318,ETH-255126951,1750552354183,0,0.0185,0.018387,81.67,ETH-25JUL25-1800-P,2289.39,sell,5.0,5.0,,,,,,1750552354.183
319,ETH-255138559,1750556146419,0,0.019,0.018801,81.01,ETH-25JUL25-1800-P,2275.38,buy,5.0,5.0,,,,,,1750556146.419
320,ETH-255138751,1750556240418,1,0.019,0.018924,80.95,ETH-25JUL25-1800-P,2274.85,sell,5.0,5.0,,,,,,1750556240.418
322,ETH-255138943,1750556304034,1,0.0195,0.019265,81.2,ETH-25JUL25-1800-P,2270.02,sell,4.0,4.0,,,,,,1750556304.034
321,ETH-255138942,1750556304034,0,0.0195,0.019265,81.2,ETH-25JUL25-1800-P,2270.02,sell,1.0,1.0,,,,,,1750556304.034
329,ETH-255139147,1750556383742,3,0.019,0.019098,80.79,ETH-25JUL25-1800-P,2273.34,sell,5.0,5.0,,,,,,1750556383.742
324,ETH-255139142,1750556383742,3,0.019,0.019098,80.79,ETH-25JUL25-1800-P,2273.34,sell,4.0,4.0,,,,,,1750556383.742
323,ETH-255139141,1750556383742,2,0.019,0.019098,80.79,ETH-25JUL25-1800-P,2273.34,sell,5.0,5.0,,,,,,1750556383.742
327,ETH-255139145,1750556383742,3,0.019,0.019098,80.79,ETH-25JUL25-1800-P,2273.34,sell,5.0,5.0,,,,,,1750556383.742
328,ETH-255139146,1750556383742,3,0.019,0.019098,80.79,ETH-25JUL25-1800-P,2273.34,sell,5.0,5.0,,,,,,1750556383.742
325,ETH-255139143,1750556383742,3,0.019,0.019098,80.79,ETH-25JUL25-1800-P,2273.34,sell,2.0,2.0,,,,,,1750556383.742
330,ETH-255139148,1750556383742,3,0.019,0.019098,80.79,ETH-25JUL25-1800-P,2273.34,sell,5.0,5.0,,,,,,1750556383.742
326,ETH-255139144,1750556383742,3,0.019,0.019098,80.79,ETH-25JUL25-1800-P,2273.34,sell,5.0,5.0,,,,,,1750556383.742
331,ETH-255139355,1750556500493,3,0.019,0.019065,80.71,ETH-25JUL25-1800-P,2272.49,sell,5.0,5.0,,,,,,1750556500.493
332,ETH-255139369,1750556511030,3,0.019,0.018898,80.94,ETH-25JUL25-1800-P,2274.68,sell,1.0,1.0,,,,,,1750556511.03
333,ETH-255139370,1750556511040,3,0.019,0.018898,80.94,ETH-25JUL25-1800-P,2274.68,sell,4.0,4.0,,,,,,1750556511.04
334,ETH-255139511,1750556555648,3,0.019,0.018763,81.02,ETH-25JUL25-1800-P,2275.57,sell,5.0,5.0,,,,,,1750556555.648
335,ETH-255139800,1750556741358,3,0.019,0.018788,81.08,ETH-25JUL25-1800-P,2276.25,buy,5.0,5.0,,,,,,1750556741.358
